Trip_Distance_km,Time_of_Day,Day_of_Week,Passenger_Count,Traffic_Conditions,Weather,Base_Fare,Per_Km_Rate,Per_Minute_Rate,Trip_Duration_Minutes,Trip_Price,Distance_Cost,Time_Cost,Avg_Speed,Is_Peak,Is_Weekend,High_Traffic,Bad_Weather,Traffic_Time,Distance_per_Min,Fare_per_Km,Distance_Bin
15.15,Afternoon,Weekend,2.0,,Clear,4.43,1.06,0.5,98.52,69.749,16.059,49.26,9.226496793563985,0,1,0,0,0.0,0.1522307073954984,0.2743034055727554,"(10.982, 20.734]"
18.43,Afternoon,Weekend,2.0,Low,Clear,2.17,1.08,0.2,114.78,45.03040000000001,19.904400000000003,22.956000000000003,9.634032231927694,0,1,0,0,0.0,0.15918120573501468,0.1116829644879053,"(10.982, 20.734]"
36.23,Morning,Weekend,4.0,,Rain,3.61,1.22,0.27,61.57,97.1094,44.200599999999994,16.623900000000003,35.30581153992327,1,1,0,1,0.0,0.5790314847370944,0.09696481332258931,"(30.486, 40.238]"
15.56,Afternoon,Weekday,2.0,,Rain,2.21,1.48,0.29,109.57,59.2055,23.0288,31.775299999999994,8.520533792823988,0,0,0,1,0.0,0.14072533236863527,0.13345410628019322,"(10.982, 20.734]"
28.75,Afternoon,Weekend,2.0,High,Rain,4.8,1.42,0.22,63.9,59.68299999999999,40.824999999999996,14.058,26.995051689655497,0,1,1,1,63.9,0.4429892141756548,0.16134453781512603,"(20.734, 30.486]"
24.33,Morning,Weekday,3.0,High,Clear,4.3,1.0,0.11,46.42,33.7362,24.33,5.1062,31.447245403980126,1,0,1,0,46.42,0.5130746520455504,0.16975917883932096,"(20.734, 30.486]"
25.87,Morning,Weekday,4.0,High,Clear,3.97,1.73,0.19,58.48,73.0708,44.7551,11.1112,26.542135340608684,1,0,1,0,58.48,0.4349361129791527,0.14774841831038332,"(20.734, 30.486]"
46.9,Evening,Weekday,4.0,High,Clear,4.47,0.56,0.21,84.34,48.44540000000001,26.264000000000003,17.7114,33.36471402859358,1,0,1,0,84.34,0.5495664401218654,0.09331941544885178,"(40.238, 49.99]"
36.9,Morning,Weekend,4.0,Low,Clear,3.94,1.81,0.28,106.66,100.5938,66.789,29.864800000000002,20.757430578864174,1,1,0,0,0.0,0.34274568084711127,0.10395778364116096,"(30.486, 40.238]"
11.53,Afternoon,Weekend,3.0,Low,Rain,4.91,1.27,0.17,61.57,24.4491,14.643099999999999,10.4669,11.235882060593854,0,1,0,1,0.0,0.18427361355282082,0.3918595371109338,"(10.982, 20.734]"
2.53,Morning,Weekday,2.0,Medium,Clear,4.14,1.1,0.45,110.59,56.688500000000005,2.783,49.7655,1.37263022354522,1,0,0,0,0.0,0.022672282462586252,1.1728045325779037,"(1.181, 10.982]"
13.85,Night,Weekday,4.0,Medium,Clear,4.77,1.25,0.38,98.75,59.6075,17.3125,37.525,8.4151387434608,0,0,0,0,0.0,0.13884711779448622,0.32121212121212117,"(10.982, 20.734]"
3.52,Afternoon,Weekday,2.0,Low,Clear,2.35,1.22,0.36,106.23,42.4232,4.2943999999999996,38.2428,1.9881277146133034,0,0,0,0,0.0,0.032826634337405576,0.5199115044247788,"(1.181, 10.982]"
25.32,Evening,Weekend,4.0,Medium,Rain,3.58,1.81,0.36,37.19,62.7976,45.8292,13.388399999999999,40.84903174458062,1,1,0,1,0.0,0.6630007855459545,0.13601823708206687,"(20.734, 30.486]"
30.25,Evening,Weekend,2.0,Medium,Clear,2.38,1.17,0.48,17.18,46.0189,35.3925,8.2464,105.64241062593855,1,1,0,0,0.0,1.663916391639164,0.07615999999999999,"(20.734, 30.486]"
17.38,Morning,Weekday,2.0,Low,Rain,3.78,1.01,0.1,17.91,23.1248,17.5538,1.7910000000000001,58.22250510870657,1,0,0,1,0.0,0.919090428344791,0.20565832426550598,"(10.982, 20.734]"
38.77,Evening,Weekday,1.0,Medium,Clear,3.45,0.71,0.2,38.49,38.6747,27.5267,7.698,60.43553490982214,1,0,0,0,0.0,0.9817675360850848,0.08674880563238622,"(30.486, 40.238]"
6.22,Afternoon,Weekend,4.0,Medium,Clear,3.87,1.16,0.47,75.63,46.6313,7.215199999999999,35.546099999999996,4.934510634584414,0,1,0,0,0.0,0.08116925486102049,0.53601108033241,"(1.181, 10.982]"
4.68,Afternoon,Weekend,4.0,Medium,Rain,2.03,1.24,0.47,97.5,53.6582,5.8031999999999995,45.824999999999996,2.8799822770321413,0,1,0,1,0.0,0.04751269035532995,0.35739436619718307,"(1.181, 10.982]"
36.68,Morning,Weekday,4.0,Low,Clear,2.58,1.11,0.39,108.41,85.5747,40.714800000000004,42.2799,20.300597912012293,1,0,0,0,0.0,0.3352527191298785,0.06847133757961783,"(30.486, 40.238]"
25.28,Morning,Weekend,3.0,Medium,Snow,3.47,1.52,0.29,76.73,73.3549,38.4256,22.2517,19.76786314716684,1,1,0,1,0.0,0.3252283545606587,0.13203957382039574,"(20.734, 30.486]"
34.73,Evening,Weekday,4.0,Low,Clear,4.85,1.13,0.14,5.65,44.88589999999999,39.244899999999994,0.7910000000000001,368.7749973454146,1,0,0,0,0.0,5.222556390977443,0.1357402742793171,"(30.486, 40.238]"
22.31,Afternoon,Weekday,2.0,Low,Clear,3.15,1.94,0.31,26.43,54.6247,43.2814,8.1933,50.6458423191301,0,0,0,0,0.0,0.8133430550492161,0.13513513513513514,"(20.734, 30.486]"
13.07,,Weekend,2.0,Medium,Clear,3.27,1.4,0.19,16.47,24.6973,18.298,3.1292999999999997,47.61210884849368,0,1,0,0,0.0,0.7481396680022897,0.232409381663113,"(10.982, 20.734]"
41.14,Evening,Weekend,3.0,Medium,Rain,4.14,1.71,0.17,46.78,82.44200000000001,70.3494,7.9526,52.765462606294065,1,1,0,1,0.0,0.861029719547928,0.0982439487422876,"(40.238, 49.99]"
40.17,Evening,Weekday,3.0,Low,Clear,3.81,0.66,0.42,62.66,56.6394,26.512200000000004,26.317199999999996,38.46436197546784,1,0,0,0,0.0,0.6310084825636193,0.09254311391790138,"(30.486, 40.238]"
14.34,Afternoon,Weekday,1.0,Medium,Clear,3.23,1.01,0.29,45.07,30.7837,14.4834,13.0703,19.090049832928784,0,0,0,0,0.0,0.3112654655958324,0.2105606258148631,"(10.982, 20.734]"
25.87,Morning,Weekday,3.0,Medium,Clear,2.65,1.35,0.29,25.61,55.3348,34.9245,7.426899999999999,60.60771711713119,1,0,0,0,0.0,0.9721909056745585,0.09862299962783773,"(20.734, 30.486]"
18.69,Evening,Weekday,3.0,Medium,Clear,4.9,1.79,0.17,79.41,51.8548,33.4551,13.4997,14.121540449259923,1,0,0,0,0.0,0.23243377689342123,0.2488572879634332,"(10.982, 20.734]"
5.49,Afternoon,Weekend,4.0,Medium,Clear,2.39,0.62,0.49,58.39,34.4049,3.4038,28.6111,5.641318979424772,0,1,0,0,0.0,0.09243980468092272,0.3682588597842835,"(1.181, 10.982]"
45.95,Night,Weekday,4.0,Medium,Clear,3.12,0.61,0.29,61.96,62.12950000000001,28.029500000000002,17.9684,44.496018437523205,0,0,0,0,0.0,0.7298284625158832,0.06645367412140575,"(40.238, 49.99]"
7.7,Morning,Weekday,3.0,Low,Rain,2.08,1.78,0.29,54.18,33.1236,13.706000000000001,15.7122,8.527037352853236,1,0,0,1,0.0,0.13954331279449075,0.23908045977011497,"(1.181, 10.982]"
47.56,Morning,Weekday,1.0,Low,Clear,2.67,0.82,0.17,114.94,61.209,38.9992,19.5398,24.826736592640025,1,0,0,0,0.0,0.4102121787131275,0.054983525535420096,"(40.238, 49.99]"
22.85,Morning,Weekend,3.0,Medium,Clear,4.34,1.22,0.23,29.69,45.44370000000001,27.877000000000002,6.8287,46.17623086094589,1,1,0,0,0.0,0.7445421961550994,0.1819706498951782,"(20.734, 30.486]"
